serialNumber,macAddress,type,registrationStatus,accessToken,desiredConfigurationTemplate,desiredConfigurationMd5,desiredConfigurationSize
C10625080659,00:0B:C2:19:B9:5B,P300,ACTIVATED,185803000BC219B95B,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080660,00:0B:C2:19:B9:5D,P300,ACTIVATED,185803000BC219B95D,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080661,00:0B:C2:19:B9:5F,P300,ACTIVATED,185803000BC219B95F,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080662,00:0B:C2:19:B9:61,P300,ACTIVATED,185803000BC219B961,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080663,00:0B:C2:19:B9:63,P300,ACTIVATED,185803000BC219B963,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080664,00:0B:C2:19:B9:65,P300,ACTIVATED,185803000BC219B965,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080665,00:0B:C2:19:B9:67,P300,ACTIVATED,185803000BC219B967,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080666,00:0B:C2:19:B9:69,P300,ACTIVATED,185803000BC219B969,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080667,00:0B:C2:19:B9:6B,P300,ACTIVATED,185803000BC219B96B,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080668,00:0B:C2:19:B9:6D,P300,ACTIVATED,185803000BC219B96D,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080669,00:0B:C2:19:B9:6F,P300,ACTIVATED,185803000BC219B96F,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080670,00:0B:C2:19:B9:71,P300,ACTIVATED,185803000BC219B971,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080671,00:0B:C2:19:B9:73,P300,ACTIVATED,185803000BC219B973,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080672,00:0B:C2:19:B9:75,P300,ACTIVATED,185803000BC219B975,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080673,00:0B:C2:19:B9:77,P300,ACTIVATED,185803000BC219B977,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080675,00:0B:C2:19:B9:7B,P300,ACTIVATED,185803000BC219B97B,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080676,00:0B:C2:19:B9:7D,P300,ACTIVATED,185803000BC219B97D,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080677,00:0B:C2:19:B9:7F,P300,ACTIVATED,185803000BC219B97F,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080678,00:0B:C2:19:B9:81,P300,ACTIVATED,185803000BC219B981,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080679,00:0B:C2:19:B9:83,P300,ACTIVATED,185803000BC219B983,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080680,00:0B:C2:19:B9:85,P300,ACTIVATED,185803000BC219B985,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080681,00:0B:C2:19:B9:87,P300,ACTIVATED,185803000BC219B987,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080682,00:0B:C2:19:B9:89,P300,ACTIVATED,185803000BC219B989,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080683,00:0B:C2:19:B9:8B,P300,ACTIVATED,185803000BC219B98B,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080684,00:0B:C2:19:B9:8D,P300,ACTIVATED,185803000BC219B98D,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080685,00:0B:C2:19:B9:8F,P300,ACTIVATED,185803000BC219B98F,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080686,00:0B:C2:19:B9:91,P300,ACTIVATED,185803000BC219B991,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080687,00:0B:C2:19:B9:93,P300,ACTIVATED,185803000BC219B993,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080688,00:0B:C2:19:B9:95,P300,ACTIVATED,185803000BC219B995,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080689,00:0B:C2:19:B9:97,P300,ACTIVATED,185803000BC219B997,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080690,00:0B:C2:19:B9:99,P300,ACTIVATED,185803000BC219B999,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080691,00:0B:C2:19:B9:9B,P300,ACTIVATED,185803000BC219B99B,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080692,00:0B:C2:19:B9:9D,P300,ACTIVATED,185803000BC219B99D,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080693,00:0B:C2:19:B9:9F,P300,ACTIVATED,185803000BC219B99F,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080694,00:0B:C2:19:B9:A1,P300,ACTIVATED,185803000BC219B9A1,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080695,00:0B:C2:19:B9:A3,P300,ACTIVATED,185803000BC219B9A3,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080696,00:0B:C2:19:B9:A5,P300,ACTIVATED,185803000BC219B9A5,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080697,00:0B:C2:19:B9:A7,P300,ACTIVATED,185803000BC219B9A7,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080698,00:0B:C2:19:B9:A9,P300,ACTIVATED,185803000BC219B9A9,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080699,00:0B:C2:19:B9:AB,P300,ACTIVATED,185803000BC219B9AB,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080700,00:0B:C2:19:B9:AD,P300,ACTIVATED,185803000BC219B9AD,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080701,00:0B:C2:19:B9:AF,P300,ACTIVATED,185803000BC219B9AF,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080703,00:0B:C2:19:B9:B3,P300,ACTIVATED,185803000BC219B9B3,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080704,00:0B:C2:19:B9:B5,P300,ACTIVATED,185803000BC219B9B5,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080705,00:0B:C2:19:B9:B7,P300,ACTIVATED,185803000BC219B9B7,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080706,00:0B:C2:19:B9:B9,P300,ACTIVATED,185803000BC219B9B9,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080707,00:0B:C2:19:B9:BB,P300,ACTIVATED,185803000BC219B9BB,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080708,00:0B:C2:19:B9:BD,P300,ACTIVATED,185803000BC219B9BD,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080709,00:0B:C2:19:B9:BF,P300,ACTIVATED,185803000BC219B9BF,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080710,00:0B:C2:19:B9:C1,P300,ACTIVATED,185803000BC219B9C1,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080711,00:0B:C2:19:B9:C3,P300,ACTIVATED,185803000BC219B9C3,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080712,00:0B:C2:19:B9:C5,P300,ACTIVATED,185803000BC219B9C5,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080713,00:0B:C2:19:B9:C7,P300,ACTIVATED,185803000BC219B9C7,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080714,00:0B:C2:19:B9:C9,P300,ACTIVATED,185803000BC219B9C9,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080715,00:0B:C2:19:B9:CB,P300,ACTIVATED,185803000BC219B9CB,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080716,00:0B:C2:19:B9:CD,P300,ACTIVATED,185803000BC219B9CD,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080717,00:0B:C2:19:B9:CF,P300,ACTIVATED,185803000BC219B9CF,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080718,00:0B:C2:19:B9:D1,P300,ACTIVATED,185803000BC219B9D1,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080719,00:0B:C2:19:B9:D3,P300,ACTIVATED,185803000BC219B9D3,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080720,00:0B:C2:19:B9:D5,P300,ACTIVATED,185803000BC219B9D5,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080721,00:0B:C2:19:B9:D7,P300,ACTIVATED,185803000BC219B9D7,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080722,00:0B:C2:19:B9:D9,P300,ACTIVATED,185803000BC219B9D9,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080723,00:0B:C2:19:B9:DB,P300,ACTIVATED,185803000BC219B9DB,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080724,00:0B:C2:19:B9:DD,P300,ACTIVATED,185803000BC219B9DD,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080725,00:0B:C2:19:B9:DF,P300,ACTIVATED,185803000BC219B9DF,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080726,00:0B:C2:19:B9:E1,P300,ACTIVATED,185803000BC219B9E1,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080727,00:0B:C2:19:B9:E3,P300,ACTIVATED,185803000BC219B9E3,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080728,00:0B:C2:19:B9:E5,P300,ACTIVATED,185803000BC219B9E5,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080729,00:0B:C2:19:B9:E7,P300,ACTIVATED,185803000BC219B9E7,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080730,00:0B:C2:19:B9:E9,P300,ACTIVATED,185803000BC219B9E9,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080731,00:0B:C2:19:B9:EB,P300,ACTIVATED,185803000BC219B9EB,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080732,00:0B:C2:19:B9:ED,P300,ACTIVATED,185803000BC219B9ED,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080733,00:0B:C2:19:B9:EF,P300,ACTIVATED,185803000BC219B9EF,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080734,00:0B:C2:19:B9:F1,P300,ACTIVATED,185803000BC219B9F1,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080735,00:0B:C2:19:B9:F3,P300,ACTIVATED,185803000BC219B9F3,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080736,00:0B:C2:19:B9:F5,P300,ACTIVATED,185803000BC219B9F5,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080737,00:0B:C2:19:B9:F7,P300,ACTIVATED,185803000BC219B9F7,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080738,00:0B:C2:19:B9:F9,P300,ACTIVATED,185803000BC219B9F9,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080739,00:0B:C2:19:B9:FB,P300,ACTIVATED,185803000BC219B9FB,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080740,00:0B:C2:19:B9:FD,P300,ACTIVATED,185803000BC219B9FD,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080741,00:0B:C2:19:B9:FF,P300,ACTIVATED,185803000BC219B9FF,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080742,00:0B:C2:19:BA:01,P300,ACTIVATED,185803000BC219BA01,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080743,00:0B:C2:19:BA:03,P300,ACTIVATED,185803000BC219BA03,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080744,00:0B:C2:19:BA:05,P300,ACTIVATED,185803000BC219BA05,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080745,00:0B:C2:19:BA:07,P300,ACTIVATED,185803000BC219BA07,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080746,00:0B:C2:19:BA:09,P300,ACTIVATED,185803000BC219BA09,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080747,00:0B:C2:19:BA:0B,P300,ACTIVATED,185803000BC219BA0B,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080748,00:0B:C2:19:BA:0D,P300,ACTIVATED,185803000BC219BA0D,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080749,00:0B:C2:19:BA:0F,P300,ACTIVATED,185803000BC219BA0F,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080750,00:0B:C2:19:BA:11,P300,ACTIVATED,185803000BC219BA11,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080751,00:0B:C2:19:BA:13,P300,ACTIVATED,185803000BC219BA13,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080752,00:0B:C2:19:BA:15,P300,ACTIVATED,185803000BC219BA15,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080753,00:0B:C2:19:BA:17,P300,ACTIVATED,185803000BC219BA17,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080754,00:0B:C2:19:BA:19,P300,ACTIVATED,185803000BC219BA19,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080755,00:0B:C2:19:BA:1B,P300,ACTIVATED,185803000BC219BA1B,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080756,00:0B:C2:19:BA:1D,P300,ACTIVATED,185803000BC219BA1D,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080757,00:0B:C2:19:BA:1F,P300,ACTIVATED,185803000BC219BA1F,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080758,00:0B:C2:19:BA:21,P300,ACTIVATED,185803000BC219BA21,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080759,00:0B:C2:19:BA:23,P300,ACTIVATED,185803000BC219BA23,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080760,00:0B:C2:19:BA:25,P300,ACTIVATED,185803000BC219BA25,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080761,00:0B:C2:19:BA:27,P300,ACTIVATED,185803000BC219BA27,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080762,00:0B:C2:19:BA:29,P300,ACTIVATED,185803000BC219BA29,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080763,00:0B:C2:19:BA:2B,P300,ACTIVATED,185803000BC219BA2B,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080764,00:0B:C2:19:BA:2D,P300,ACTIVATED,185803000BC219BA2D,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080765,00:0B:C2:19:BA:2F,P300,ACTIVATED,185803000BC219BA2F,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080766,00:0B:C2:19:BA:31,P300,ACTIVATED,185803000BC219BA31,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080767,00:0B:C2:19:BA:33,P300,ACTIVATED,185803000BC219BA33,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080768,00:0B:C2:19:BA:35,P300,ACTIVATED,185803000BC219BA35,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080769,00:0B:C2:19:BA:37,P300,ACTIVATED,185803000BC219BA37,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080770,00:0B:C2:19:BA:39,P300,ACTIVATED,185803000BC219BA39,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080771,00:0B:C2:19:BA:3B,P300,ACTIVATED,185803000BC219BA3B,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080772,00:0B:C2:19:BA:3D,P300,ACTIVATED,185803000BC219BA3D,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080773,00:0B:C2:19:BA:3F,P300,ACTIVATED,185803000BC219BA3F,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080774,00:0B:C2:19:BA:41,P300,ACTIVATED,185803000BC219BA41,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080775,00:0B:C2:19:BA:43,P300,ACTIVATED,185803000BC219BA43,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080776,00:0B:C2:19:BA:45,P300,ACTIVATED,185803000BC219BA45,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080777,00:0B:C2:19:BA:47,P300,ACTIVATED,185803000BC219BA47,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080778,00:0B:C2:19:BA:49,P300,ACTIVATED,185803000BC219BA49,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080779,00:0B:C2:19:BA:4B,P300,ACTIVATED,185803000BC219BA4B,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080780,00:0B:C2:19:BA:4D,P300,ACTIVATED,185803000BC219BA4D,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080781,00:0B:C2:19:BA:4F,P300,ACTIVATED,185803000BC219BA4F,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080782,00:0B:C2:19:BA:51,P300,ACTIVATED,185803000BC219BA51,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080783,00:0B:C2:19:BA:53,P300,ACTIVATED,185803000BC219BA53,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080784,00:0B:C2:19:BA:55,P300,ACTIVATED,185803000BC219BA55,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080785,00:0B:C2:19:BA:57,P300,ACTIVATED,185803000BC219BA57,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080786,00:0B:C2:19:BA:59,P300,ACTIVATED,185803000BC219BA59,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080787,00:0B:C2:19:BA:5B,P300,ACTIVATED,185803000BC219BA5B,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080788,00:0B:C2:19:BA:5D,P300,ACTIVATED,185803000BC219BA5D,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080789,00:0B:C2:19:BA:5F,P300,ACTIVATED,185803000BC219BA5F,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080790,00:0B:C2:19:BA:61,P300,ACTIVATED,185803000BC219BA61,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080791,00:0B:C2:19:BA:63,P300,ACTIVATED,185803000BC219BA63,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080792,00:0B:C2:19:BA:65,P300,ACTIVATED,185803000BC219BA65,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080793,00:0B:C2:19:BA:67,P300,ACTIVATED,185803000BC219BA67,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080794,00:0B:C2:19:BA:69,P300,ACTIVATED,185803000BC219BA69,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080795,00:0B:C2:19:BA:6B,P300,ACTIVATED,185803000BC219BA6B,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080796,00:0B:C2:19:BA:6D,P300,ACTIVATED,185803000BC219BA6D,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080797,00:0B:C2:19:BA:6F,P300,ACTIVATED,185803000BC219BA6F,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080798,00:0B:C2:19:BA:71,P300,ACTIVATED,185803000BC219BA71,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080799,00:0B:C2:19:BA:73,P300,ACTIVATED,185803000BC219BA73,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625080800,00:0B:C2:19:BA:75,P300,ACTIVATED,185803000BC219BA75,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
